title,pub_date,category,body,link
PM Orban: Many Want War + Video,2025-12-24 08:39:44+00:00,IN ENGLISH,"“It’s not that there is some master plan somewhere, with an evil figure sitting in the background pulling the strings,” PM Orban said in a video uploaded to his social media page. “What’s happening is that there is a military conflict, and everyone has begun looking for what opportunities it might hold for them.”Hungary's Prime Minister Viktor Orban warns of the dangers of war (Photo: AFP)The prime minister added:That is why many people want war—but not all for the same reason. Let me mention a country that is very friendly toward us, despite occasional disagreements, a historically friendly nation. They always think that if there is a war involving Russia, it should be used to weaken Russia as much as possible, because they live with the belief that sooner or later Russia will pose a threat to them.",https://magyarnemzet.hu/english/2025/12/pm-orban-many-want-war-video
Nyolc amerikai luxusvillát találtak Zelenszkij új háborús főtárgyalójánál,2025-12-24 08:31:51+00:00,Külföld,"A folyamatos ukrajnai korrupciós botrányok állandó szereplőjeRusztem Umerovvolt védelmi miniszter, akinek gazdagodása már az ukrán sajtó ingerküszöbét is megütötte. Szeptember 18-án először a Vremja.ua nevű ukrán Telegram-csatorna hozta nyilvánosságra a Korrupcióellenes Központ privát nyomozásának eredményét. Eszerint Rusztem Umerov családjánál nyolc luxusingatlant fedeztek fel az Egyesült Államokban, köztük lakásokat és villákat – számolt be róla azEllenpont.Rusztem Umerovnak, Ukrajna volt védelmi miniszterének nyolc luxusingatlana van. Fotó: AFPMint írják, Umerov egy korrupciós botránynak köszönhette kinevezését, és bukását is.Elődje, Olekszij Reznyikov 2021 novembere óta vezette a védelmi tárcát, és kulcsszerepe volt a nyugati katonai támogatások megszerzésében. 2023 februárjában azonban petíció indult menesztéséért, majd fél évvel később Volodimir Zelenszkij elnök leváltotta, miután kiderült: a minisztérium túlárazva szerzett be élelmiszereket a hadsereg számára. Ezt követően nevezték ki Rusztem Umerovot védelmi miniszternek.2025 elején már vizsgálatot indított ellene az Ukrán Nemzeti Korrupcióellenes Hivatal. A Korrupcióellenes Akcióközpont azzal vádolta meg Umerovot, hogy törvénytelenül járt el, amikor háttérbe szorította az általa sokat kritizált Védelmi Beszerzési Ügynökség (DPA) vezetőjét, akinek szerződését nem volt hajlandó megújítani. A DPA-t azzal bízta meg ugyanis az ukrán kormány, hogy vezessen be nagyobb elszámoltathatóságot a fegyvervásárlások terén. A szervezet vezetőjének, Marina Berzukovának megbízását a szervezet felügyelőbizottsága egyhangúlag meghosszabbította, azonban Umerov felülírta a döntésüket– magyarázzák.",https://magyarnemzet.hu/kulfold/2025/12/luxusvilla-zelenszkij-uj-haborus-fotargyalo
Robbanás Moszkvában: egyre több a halott,2025-12-24 08:17:08+00:00,Külföld,"A jelentések szerint két rendőr hadnagy egy gyanús férfit látott egy rendőrautó közelében a Jeletszkaja utcában aznap. Közeledtek, hogy őrizetbe vegyék a férfit, amikor robbanás történt. A két rendőr, valamint egy, a közelben tartózkodó személybelehalt sérüléseibe. Az előzetes jelentések szerint egy rögtönzött robbanószerkezet volt rögzítve az autó alvázához – írja a Lenta.ru.Moszkva déli részén 2025. december 22-én egy autórobbanás következtében életét vesztette egy magas rangú orosz tábornok. Fotó: AFPA nyomozók jelenleg a robbanószerkezetet aktiváló mechanizmust vizsgálják. Rendőrök elleni gyilkossági kísérlet és robbanóanyag illegális kereskedelme miatt indult büntetőeljárás.Alekszandr Szladkov haditudósító reagált a moszkvai közlekedési rendőrök elleni bombázásra. Aggodalmát fejezte ki az Oroszországon belüli bűnüldöző szervek és katonai személyzet elleni támadások számának növekedése miatt. Szladkov úgy véli, hogy Ukrajna, az Egyesült Királyság és az Egyesült Államok hírszerző ügynökségei szabotázsfrontot próbálnak megnyitni Oroszországon belül – fogalmaz a portál.",https://magyarnemzet.hu/kulfold/2025/12/moszkva-robbanas-halalos-aldozat
"Ki akarta kerülni az álló autót a festékes vödörrel, de ami utána történt, arra nem számított + videó",2025-12-24 08:09:58+00:00,Autó-Motor,"Nehéz megérteni, hogy a videón látható robogós miért pont abban a pillanatban akarta kikerülni az előtte álló autót, amikor épp szemből érkezett egy kamion, mindenesetre azt biztos, hogy legközelebb kétszer is meggondolja majd, hogy bevállal-e egy hasonlóan kockázatos manővert.Ezúttal szerencsésen túlélte a hatalmas erejű ütközést, viszont a festékboltba lesz még egy útja, ha be akarja fejezni a lakását.",https://magyarnemzet.hu/auto-motor-2/2025/12/ki-akarta-kerulni-az-allo-autot-a-festekes-vodorrel-de-ami-utana-tortent-arra-nem-szamitott-video
Nem mindennapi igazolásra készül a férfikézilabda NB I meglepetéscsapata,2025-12-24 07:49:45+00:00,Sport,"Több, egymástól függetlenforrásis beszámolt arról, hogy az északmacedón Filip Taleski a Mol Tatabánya együtteséhez igazol. A tatabányai csapat ebben a bajnokságban eddig várakozáson felül szerepelt, hazai pályán legyőzte a Szegedet. Egyetlen vereséget szenvedett csak el, amikor Budapesten a Ferencváros ellen lépett pályára.Az északmacedón Filip Taleski lehet a Tatabánya újabb nagy fogása. Fotó: AFP/Andreas GoraFilip Taleski nagy fogás lehet TatabányánA 202 cm magas, 28 éves Filip Taleski érkezéséveltovább erősödika Tatabánya csapata. Korábban játszott az SL Benfica, az RK Metalurg és a Rhein Neckar Löwen csapatában is. Ezt a bajnokságot a Vardar Skopje csapatában kezdte, de onnan két hónap után távozott. Most arra vár, hogy a tatabányai szerződés létrejöjjön.",https://magyarnemzet.hu/sport/2025/12/filip-taleski-tatabanya-kezilabda
"Karácsony szállodában: mennyivel költünk többet idén
",2025-12-24 07:47:34+00:00,Gazdaság,"A karácsony sokak számára az év legjobban várt időszaka. A felkészülés azonban gyakran sok stresszel jár. Részben ezért egyre többen döntenek úgy, hogy az otthoni teendők helyett inkább apihenést választják. A hazai turisztikai adatok is alátámasztják ezt a trendet. A belföldi és külföldi vendégforgalom folyamatosan bővül. A 2024-es év 18,2 milliós rekordját idén már december 2-án sikerült elérni. Ez a teljesítmény azt jelenti, hogy négy héttel korábban teljesült a tavalyi szint,írja az Oeconomus.Az Advent Bazilika karácsonyi vásár egyre népszerűbb a külföldiek körében is. / Fotó: MTI / Kocsis ZoltánÁtalakuló karácsonyi szokásokA pihenési szokások is átalakulóban vannak. Korábban a két éjszakás tartózkodás volt a jellemző. Idén már inkább 2-3 éjszakára foglalnak a vendégek. Ezzel párhuzamosan a költések is emelkedtek, a magyarok bőkezűbben áldoznak a kikapcsolódásra. Az utazók háromnegyede a 170 ezer forint alatti kategóriába tartozik a szolgáltatáscsomagokat tekintve. Ez jelentős elmozdulás a tavalyi, 100 ezer forint alatti dominanciához képest.A belföldi turizmus egyik legfontosabb támasza továbbra is a SZÉP-kártya. A téli hónapokban, különösen decemberben, az online fizetések mintegy 30 százalékát ezzel az eszközzel egyenlítették ki a pihenni vágyók. Ez a juttatási forma stabil alapot jelent a szálláshelyeknek és a családoknak egyaránt.Az úticélok népszerűségi listája is átrendeződött. Idén télen Budapest és Siófok végzett az élen, megelőzve Hajdúszoboszlót és Egert. A választásban fontos szerepet játszanak a kiegészítő programok. A téli sportok szerelmesei Eplényt vagy a Kékestetőt célozzák meg. A családok szívesen látogatják akarácsonyi vásárokatés a gyógyfürdőket. Az adventi időszak legnagyobb érdeklődéssel kísért programjai közé tartozott aGödöllői Fényparkés aLumina Parkis.A szállodák ügyesen alkalmazkodnak a változó igényekhez. Számos helyen ünnepi programokkal, kézműves foglalkozásokkal és közös karácsonyfa-díszítéssel várják a vendégeket. A cél az otthon melegének megteremtése a szálláshelyen is. Az év végi pihenés így nemcsak a stresszmentes ünneplést, hanem a minőségi együtt töltött időt is garantálja a családok számára.",https://magyarnemzet.hu/gazdasag/2025/12/karacsonyi-hosszabban-pihen-kolt-felertekelodott-utazas
Ezt üzeni Erdő Péter bíboros karácsony alkalmából,2025-12-24 07:47:06+00:00,Belföld,"A békesség, amit Jézus születése hoz Isten és ember között, békét kell hozzon ember és ember között is – mutatott rá Erdő Péter bíboros, esztergom–budapesti érsek karácsony alkalmából az MTI-nek. A bíboros azt kérte, legalább a Kisjézus jászola körül próbáljuk megérteni egymást, legyünk kedvesek egymással.Erdő Péter karácsonyi üzenetében hangsúlyozta, a hitnek és a békességnek komoly kapcsolata van egymással (Fotó: MTI/Kovács Attila)Erdő Péter arról beszélt, az angyali szózat úgy szól: „dicsőség a magasságban Istennek és békesség a Földön az embereknek, akiket Isten szeret”. Ez a békesség harmóniát jelent Istennel, és harmóniát kell, hogy hozzon az emberek között is. De ezért a harmóniáért tenni és imádkozni kell. Karácsonykor az a feladatunk, hogy a békét képviseljük a környezetünkben.",https://magyarnemzet.hu/belfold/2025/12/ezt-uzeni-erdo-peter-biboros-karacsony-alkalmabol
Itt a fordulat az ausztrál terrortámadás után,2025-12-24 07:39:13+00:00,Külföld,"Chris Minns, az állam miniszterelnöke újságíróknak azt mondta, nem biztos, hogy Új-Dél-Wales összes lakosa örömmel fogadja majd a szigorításokat, kormánya azonban mindent megtesz az emberek biztonságáért.Szigorítás jön az ausztrál terror után (Fotó: AFP)Sydney és Új-Dél-Wales örökre megváltozott amiatt a terrortámadás miatt– szögezte le.Az újonnan elfogadott jogszabály négyre korlátozza az egy fő által tartható tűzfegyverek számát, bizonyos csoportok, például gazdák esetében pedig tízben állapította meg a felső határt.",https://magyarnemzet.hu/kulfold/2025/12/ausztral-terrortamadas-utan
"Tragédiával kezdődött az ünnep, halálos tűz történt hajnalban",2025-12-24 07:12:18+00:00,Belföld,"Idős nő vesztette életét Hajdúszováton – hívta fel a figyelmet lapunknak eljuttatott közleményében a Katasztrófavédelem. Mint írták, a településen december 24-én, hajnali öt órakor kigyulladt egy épület: egy családi házhoz épített, életvitelszerűen lakott melléképületben keletkezett tűz, a lángok a házra is átterjedtek.Tragédiával kezdődtek az ünnepek, halálos tűz történt hajnalban (Fotó: Hatházi Tamás / MTI)A konyha és a nappali égett ötven négyzetméteren. A tűzoltók egy idős, mozgásában korlátozott nőt hoztak ki az égő épületből, azonban az életét már nem lehetett megmenteni. A lángok megfékezése fél órát vett igénybe, a tűz okát a Katasztrófavédelem által indított tűzvizsgálati eljárás fogja feltárni.„Karácsonykor, akárcsak az év többi napján, csaknem kétezer tűzoltó van szolgálatban ötszáz járművel. Riasztást követően százhúsz másodpercen belül elindulnak oda, ahol baj van. Egy kis odafigyeléssel elkerülhetjük, hogy velük kelljen karácsonyozni” – hangsúlyozták a közleményben.",https://magyarnemzet.hu/belfold/2025/12/tragediaval-kezdodott-az-unnep-halalos-tuz-tortent-hajnalban
Bajban Brüsszel: az amerikai kormány elkezdte büntetni az európai cenzúrarendszer főszereplőit,2025-12-24 07:09:54+00:00,Külföld,"Az amerikai külügyminisztérium kedden bejelentette:megtagadjaThierry Breton volt EU-biztos és további négy személy vízumkérelmét, tiltakozásul az európai közösségimédia-szabályozás ellen – számolt be róla a DW, amit azOrigoírt meg.Az Egyesült Államok megtagadja Thierry Breton volt EU-biztos és további négy személy vízumkérelmét. Fotó: AFPAz intézkedés az Egyesült Államok és Európa közötti feszültségek erősödése közepette született, miután DonaldTrumpelnök kormánya azzal vádolta Brüsszelt, hogy korlátozza az alapvető szabadságjogokat– fogalmaz a portál.",https://magyarnemzet.hu/kulfold/2025/12/egyesult-allamok-volt-unios-biztos
Árrésstop és drága zacskó – a legolvasottabb gazdasági cikkek márciusban,2025-12-24 06:47:01+00:00,Gazdaság,"Március közepén vezette be a kormány az árrésstopot, a döntés értelmében harminc alapvető élelmiszer esetében a kereskedői árrés nem haladhatja meg a tíz százalékot. Az intézkedéssel a kormány az indokolatlan áremelésekkel szállt szembe, a szándék egész év folyamán kitartott, mert folyamatosan bővült az árrésstop alá vont termékek köre. Májusban az árréscsökkentést nemcsak az alapvető élelmiszerekre, hanem háztartási és nem élelmiszer jellegű termékekre (drogériacikkekre) is kiterjesztették, legfeljebb 15 százalékos árréslimit alkalmazásával ezekben a kategóriákban.Novemberben a kormány 2026. február 28-ig meghosszabbítottaaz árréscsökkentést, és december 1-tőltovábbi 14 termékcsoportot vont beaz intézkedés hatálya alá.Márciusban az árrésstop volt a legnépszerűbb gazdasági téma. Fotó: Vémi ZoltánItt a teljes lista az árszabályozott termékekrőlA legolvasottabb cikkünk arról szólt, hogy az indokolatlan és túlzó áremelések megfékezése érdekében a kormány tárgyalásokat folytatott az elmúlt napokban a kereskedelmi láncok képviselőivel, azonban, ahogyan aztOrbán Viktorminiszterelnök a Facebook-videójában jelezte, a kereskedők ajánlatai messze elmaradtak az elvárásaiktól, ezért a kormány úgy döntött, hogy intézkedéseket vezetnek be a kereskedelemben. Ennek értelmében március középétől a harminc alapvető élelmiszer esetében a kereskedők árrése nem haladhatja meg a tíz százalékot. Az intézkedés május végéig marad érvényben, amikor is felülvizsgálják és, ha szükséges, meghosszabbítják.Árrésstop: ennyivel lesz olcsóbb a csirkehús, a tej és a vajMásodik legolvasottabb cikkünk azt tárgyalta, hogy egyes élelmiszerek esetében az árrés a 140, sőt akár a 230 százalékot is közelíti. Ilyen volt például a tej, ahol a kereskedők haszonkulcsa 68 százalék volt. A kormány intézkedésének következtében a tej ára több mint harmadával, közel 34,5 százalékkal csökkent. A csirkeszárnyon márciusban 42,5 százalék volt az árrés. Nagy Márton két tételt emelt ki akkor, ugyanis a 136 százalékos árréssel árult vaj ára kevesebb mint a korábbi felére esett, és 53,4 százalékkal olcsóbb lett.",https://magyarnemzet.hu/gazdasag/2025/12/arresstop-es-draga-zacsko-legolvasottabb
Már csak ez hiányzott: rémisztő hírek érkeztek Csernobilból,2025-12-24 06:27:47+00:00,Külföld,"A csernobili atomerőmű negyedik reaktorában 1986 áprilisában következett be a katasztrófa, amelynek következtében az egész létesítményt bezárták. A Nemzetközi Atomenergia-ügynökség (NAÜ) december 5-én közölte: a sugárzás szivárgását megakadályozó védőszerkezetet sürgősen meg kell javítani, miután egy orosz dróntámadás az év elején súlyosanmegrongálta az acélszerkezetet. A támadás következtében egy nagyobb és több kisebb lyuk keletkezett rajta a tűz miatt – írja a The Kyiv Independent cikkére hivatkozva azOrigo.2025. február 14-én dróntámadás érte az úgynevezett új biztonságos burkolatot, amely a volt csernobili atomerőmű 4-es reaktorának maradványaiból származó sugárzást volt hivatott elszigetelni. Fotó: AFPTarakanovközölte, hogy a védelmi rendszer teljes helyreállítása három-négy évet is igénybe vehet. Arról is beszélt, hogy ha a javítások befejezése előtt újabb csapás éri a helyszínt, a belső védőhéj összeomolhat.",https://magyarnemzet.hu/kulfold/2025/12/csernobil-eromu-orosz-tamadas
"Igazi kézilabdadráma, majdnem kiesett az egyik nagy esélyes",2025-12-24 06:14:17+00:00,Sport,"A nőikézilabdaMagyar Kupának van egy speciális szabálya: abban az esetben, ha mérkőzés döntetlenre végződik, az idegenben játszó csapat jut tovább. Nos, ennek a szabálynak és a 22-22-es döntetlennek köszönhette az Esztergom, hogy tovább tudott jutni. Kétségtelen, hogy a női kézilabda Magyar Kupalegizgalmasabb nyolcaddöntőjea székesfehérvári találkozó volt.A női kézilabda Magyar Kupában az Esztergom jutott tovább.Fotó: Mol-Esztergom KCNői kézilabda Magyar Kupa: ez volt a nagy drámaÁm ez a 22-22 sem mindennapi módon alakult ki. Tizenhárom másodperccel a vége előtt az Esztergom támadott, de eladták a labdát. Az ellentámadásból az Alba gyors indítással próbálkozott, de a bírók belemenés miatt elvették a hazaiaktól a labdát. Ez pecsételte meg a székesfehérvári csapat dolgát.",https://magyarnemzet.hu/sport/2025/12/noi-kezilabda-magyar-kupa-esztergom
"Kifehéredik az ország egy része, mutatjuk, hol várható hótakaró estére",2025-12-24 06:06:37+00:00,Belföld,"Szenteste napján is túlnyomóan borult lesz az ég, de az északkeleti, északi megyékben már előfordulhatnak szakadozások a felhőzetben – olvasható a HungaroMet ünnepielőrejelzésében. Közösségi oldalukon kifejtették: elsősorban az ország délnyugati felén várható eső, mely nyugat felől egyre inkább havas esőbe, havazásba vált.Síkvidéken megmaradó hó inkább csak késő délutántól, estétől nyugaton lehet, ott is vékonyabb, olvadozó lesz a hóréteg. Nyugaton, délnyugaton a hegyekben viszont vastagabb hótakaró összejöhet. Az északkeleti szelet nagy területen kísérhetik élénk, erős széllökések, a csúcsérték 2 és 8 fok között alakul.",https://magyarnemzet.hu/belfold/2025/12/havazas-ho-szenteste-karacsony-idojaras
"Így írnak ők – December 24., délelőtt",2025-12-24 06:04:55+00:00,Így írnak ők,"A ma délelőtti idézetgyűjteményben Márki-Zay Péter, Raskó György, Hortay Olivér, Szánthó Miklós és Máthé Zuzsa gondolataiból tallózunk",https://magyarnemzet.hu/igy-irnak-ok/2025/12/igy-irnak-ok-december-24-delelott
Megtalálták a lezuhant gép roncsát Törökországban,2025-12-24 06:04:17+00:00,Külföld,"Líbia katonai vezetője, Muhammad Ali Ahmad al-Haddad meghalt egy repülőgép-szerencsétlenségbenTörökországban, miután hivatalos látogatást tett Ankarában. A Dassault Falcon 50 típusú magánrepülőgép az ankarai Esenboga repülőtérről indult Líbia felé. Körülbelül 40 perccel a felszállás után a pilóta műszaki hibát jelentett, majd megszakadt a kapcsolat a légiforgalmi irányítással.A lezuhant gép utasai meghaltak (Fotó: AFP)A gép Ankara déli részétől mintegy 70 kilométerrezuhantle, a becsapódáskor felrobbant, és a fedélzeten tartózkodó összesen nyolc ember életét vesztette. A líbiai miniszterelnök, Abdul-Hamid Dbeibah Facebookon erősítette meg a tragikus balesetet, és háromnapos nemzeti gyászt hirdetett.Törökország szoros szövetségesi viszonyt ápol a tripoli székhelyű, ENSZ által elismert líbiai kormánnyal, és katonai támogatást nyújt neki.Libya heyetini taşıyan jetin enkazına ulaşıldıİçişleri Bakanı Ali Yerlikaya, Ankara Esenboğa Havalimanı'ndan Trablus'a gitmek üzere havalanan uçağın enkazına Haymana ilçesi Kesikkavak Köyü'nün 2 kilometre güneyinde ulaşıldığını açıkladı.#Libyaheyet#Uçakkazası#MedGündem…pic.twitter.com/CpNYZhSLHg— Med Gündem (@MedGundem)December 24, 2025A líbiai vezérkari főnököt szállító repülőgép roncsait később megtalálták Törökországban.A Haymana térségében végrehajtott kutató-mentő műveletek eredményeként felfedezték egy radarokról eltűnt repülőgép roncsait– áll a jelentésekben.",https://magyarnemzet.hu/kulfold/2025/12/gep-roncsa-torokorszagban
Kis magyar karácsony Melsungenben,2025-12-24 05:47:00+00:00,Sport,"Nem minden külföldön légióskodó sportoló teheti meg azt, hogy hazajöjjön és a nagy családdal ünnepelje a karácsonyt. Sokan az ünnepek alatt is edzenek, sőt még komoly bajnoki meccseket is játszanak a karácsonyfa „árnyékában”. A férfikézilabda Bundesligában aMelsungenhárom magyarjára is fontos bajnoki vár december 26-án, a csapat vendéglátóként fogadja a Stuttgartot. A sportág hazai szerelmesei közül sokan a töltött káposzta és a bejgli között árgus szemekkel figyelik majd ezt a német bajnoki meccset, merthogy a Melsungenben három honfitársunk is a kézilabdapályán zárja a karácsonyt.Melsungen az új otthona a Bartucz családnak, de Németországban is magyaros hagyományokat követve karácsonyoznak Fotó: Bartucz LászlóMelsungen magyaros karácsonyaSipos Adriánmár harmadszor karácsonyozik családjával a 14 ezres német városban, a nyáron szerződtetett két kapus, Palasics Kristóf és Bartucz László először ünneplik ott a karácsonyt. Utóbbi ráadásul első légiósévét teljesíti, így neki sem a távoli karácsonyban, sem a karácsonyi meccsekben nincs rutinja.A válogatottal volt olyan, hogy közvetlenül karácsony előtt és után is edzettünk, de valóban most lesz először olyan, hogy karácsonykor is pályán leszek. Nem tulajdonítok nagyobb jelentőséget ennek, mivel ilyenkor, ha nem is játszottunk meccset, teljesen nem álltam le az edzésekkel. A családommal vagyok itt Németországban, így természetesen az otthoni hagyományokat is hoztuk magunkkal. Már napok óta karácsonyi hangulat van otthon, az edzések után én is sietek haza, mézeskalácsot sütünk, természetesen fát díszítünk, élvezzük a karácsony hangulatát– mesélte lapunknak Bartucz László.A válogatott kapus hozzátette, hogy a karácsony másnapi bajnoki után azonnal indulnak haza Magyarországra, otthon, Tatán is fát díszítenek, majd nyakukba veszik az országot, és szülőket, nagyszülőket látogatnak meg.Sipos Adriánék harmadszor karácsonyoznak Melsungenben. Az ünnepek után is együtt marad a család és az év végét a hegyekben töltik majd Fotó: Sipos AdriánSipos Adriánéknál már napok óta karácsonyi hangulat uralkodik a lakásban. Feleségével és két lányával egy héttel szenteste előtt feldíszítették a fát, és azóta várják az ünnepet.Szeretjük, ha kicsit hosszabban költözik be a karácsonyi hangulat a lakásba, ilyenkor karácsonyi zenét hallgatunk, és hangolódunk az ünnepre. Finomságokat főzünk, ilyenkor szoktunk kipróbálni egy-két újdonságot is. Nálunk a Jézuska 25-én reggel jön, akkor kerülnek a fa alá az ajándékok, találkozunk a barátainkkal is. Már hagyomány, hogy a két ünnep közötti időszakot a hegyekben töltjük, bár én csak távolról figyelem a síelőket, a lányok és a feleségem lécre áll. Január másodikán én megyek a válogatott edzőtáborába, a család pedig végiglátogatja a nagyszülőket, unokatestvéreket, majd indulnak vissza Németországba, mert kezdődik a tanítás– sorolta a karácsonyi programot a védekezőspecialista.",https://magyarnemzet.hu/sport/2025/12/melsungen-palasics-bartucz-sipos-karacsony
"Öt kiállítás, amiről 2025-ben mindenki beszélt, és még most sem késő megnézni",2025-12-24 05:42:00+00:00,Kultúra,"1. Tihanyi 140 – Tihanyi Lajos (1885–1938) életmű-kiállításaMintegy száz festményt láthatunk a Tihanyi Lajos életmű-kiállításon a Magyar Nemzeti Galériában. Fotó: Polyák AttilaA Magyar Nemzeti Galéria 2025-ös évének egyik fő attrakciója voltTihanyi Lajosfestőóriás életmű-kiállítása. ATihanyi 140 című tárlatnem csupán a művész jubileumát ünnepelte, hanem a klasszikus magyar festészet egyik legnagyobb alakjának nemzetközi dimenzióit is feltárta. Az alkotó képein a modernség és hagyomány szintézise bontakozik ki, így a kiállítás nem csupán történeti kuriózum, hanem mély emberi és esztétikai élmény is, amely kronológiai sorrendben vezet végig a festő életútján. A február 15-ig látogatható tárlat anyagában mintegy száz festményt, több mint ötven grafikát, valamint korabeli fotókat és hagyatéki tárgyakat láthatunk.2. Az öröklét őrei – Az első kínai császár agyagkatonáiA Szépművészeti Múzeum 2025-ös évének talán legjobban várt kiállítása Az öröklét őrei – á Az első kínai császár agyagkatonái volt, amelyigazi szenzációként tíz eredeti terrakottakatonát is bemutat az első kínai császár agyaghadseregéből.A május 25-ig megtekinthető tárlat nem csupán művészettörténeti válogatás, hanem a múlandóság, az öröklét és a transzcendencia univerzális kérdéseit járja körül különleges műtárgyaival. Azok számára, akik a művészetet kultúrtörténeti kontextusban szeretik felfedezni, ez a tárlat kihagyhatatlan.3. Mary Ellen Mark – Női sorsokA fotóművészet és a társadalmi érzékenység találkozott a Mary Ellen Mark – Női sorsok című kiállításon. A Mai Manó Ház tárlata olyan ikonikus felvételeket mutatott be, amelyek a női életutak kiszolgáltatottságát, erejét és összetettségét ragadják meg. A kiállítás nemcsak a világhírű fotográfus munkásságát idézte fel, hanemarra is ösztönzött, hogy újragondoljuk az empátia és a társadalmi felelősség kérdését.A január 11-ig látogatható tárlat tehát nem egyszerű portrék sorozata, hanem egy erős narratíva arról, hogyan alakította a női identitást a társadalmi szerepek és a személyes történetek hálózata.A Női sorsok című kiállítás nem egyszerű portrék sorozata.Fotó: Ladóczki Balázs4. Rezonancia – Nádler IstvánAz év egyik legintellektuálisabb kiállításaNádler IstvánRezonancia című tárlata a Vaszary Galériában. A Kossuth-díjas festőművész nem csupán képeket sorakoztatott fel, hanem dialógusokat hívott életre. Nádler művészetében a fekete és kék mezők, a geometrikus és intuitív gesztusok együttese olyan rezonanciákat hozott létre, amelyekben az ellentétek nem ütköznek, hanem egymást erősítik. A Rezonancia erőteljesen reflektált a művészet szerepére mint kapcsolatteremtő mechanizmusra – legyen szó barátságokról, zenei vagy irodalmi párhuzamokról, de akár metafizikai kérdésekről is. A január 4-ig megtekinthető kiállítás nemcsak vizuálisan, hanem gondolatilag is maradandó élményt kínál.",https://magyarnemzet.hu/kultura/2025/12/kiallitasok-amikrol-2025-ben-mindenki-beszelt
